OrderDate,ProductID,Quantity,TotalAmount,UnitPrice,Category,IsHoliday
2022-01-13,P00011,5,160.36,29.63,Electronics,0
2022-01-13,P00012,7,3850.67,537.39,Home & Kitchen,0
2022-01-13,P00013,1,101.46,89.71,Sports & Outdoors,0
2022-01-13,P00014,3,1068.13,346.71,Books,0
2022-01-13,P00015,3,1300.99,410.84,Toys & Games,0
2022-01-13,P00017,2,905.91,453.01,Books,0
2022-01-13,P00018,7,3392.8199999999997,478.995,Clothing,0
2022-01-13,P00019,1,273.54,253.67,Home & Kitchen,0
2022-01-13,P00020,9,1836.74,174.6175,Home & Kitchen,0
2022-01-13,P00021,3,138.38,43.78,Toys & Games,0
2022-01-13,P00022,5,2133.58,436.08,Electronics,0
2022-01-13,P00023,6,1286.63,309.13000000000005,Clothing,0
2022-01-13,P00024,6,1463.73,234.07500000000002,Home & Kitchen,0
2022-01-13,P00025,4,1728.09,510.79,Clothing,0
2022-01-13,P00026,3,429.35,133.82,Sports & Outdoors,0
2022-01-13,P00027,5,1789.11,340.06,Sports & Outdoors,0
2022-01-13,P00029,3,15.23,5.16,Electronics,0
2022-01-13,P00031,8,1297.61,178.525,Clothing,0
2022-01-13,P00032,3,771.44,255.91,Books,0
2022-01-13,P00034,5,2049.83,504.44,Home & Kitchen,0
2022-01-13,P00035,17,3305.91,167.015,Home & Kitchen,0
2022-01-13,P00036,17,2811.31,191.4475,Home & Kitchen,0
2022-01-13,P00037,9,1256.5900000000001,205.23333333333335,Books,0
2022-01-13,P00040,1,228.84,203.76,Electronics,0
2022-01-13,P00041,5,1366.66,266.35,Clothing,0
2022-01-13,P00042,5,1910.15,358.99,Electronics,0
2022-01-13,P00044,8,1904.06,222.92999999999998,Clothing,0
2022-01-13,P00046,8,1836.4899999999998,210.37,Books,0
2022-01-13,P00047,3,957.06,394.41499999999996,Books,0
2022-01-13,P00048,12,4491.21,372.41,Toys & Games,0
2022-01-13,P00049,7,2305.87,313.20000000000005,Home & Kitchen,0
2022-01-14,P00001,4,1696.01,421.02,Sports & Outdoors,0
2022-01-14,P00003,2,1181.86,546.1,Books,0
2022-01-14,P00004,2,1060.63,487.76,Clothing,0
2022-01-14,P00006,5,2680.31,494.7,Toys & Games,0
2022-01-14,P00007,9,2163.4,260.34,Clothing,0
2022-01-14,P00008,12,3095.0899999999997,277.7266666666667,Books,0
2022-01-14,P00009,1,91.58,79.33,Books,0
2022-01-14,P00010,2,608.26,312.22,Electronics,0
2022-01-14,P00013,4,99.11,24.41,Clothing,0
2022-01-14,P00014,2,340.83,146.86,Books,0
2022-01-14,P00015,6,2284.95,382.315,Electronics,0
2022-01-14,P00017,3,1152.82,403.49,Electronics,0
2022-01-14,P00018,1,33.24,25.48,Sports & Outdoors,0
2022-01-14,P00019,3,1444.57,416.85499999999996,Home & Kitchen,0
2022-01-14,P00020,2,1097.39,518.41,Sports & Outdoors,0
2022-01-14,P00021,5,1797.33,348.55,Toys & Games,0
2022-01-14,P00022,6,489.85,83.27,Home & Kitchen,0
2022-01-14,P00024,2,682.54,393.61,Electronics,0
2022-01-14,P00025,6,1454.51,247.185,Sports & Outdoors,0
2022-01-14,P00026,10,3540.15,393.6366666666666,Home & Kitchen,0
2022-01-14,P00028,6,1548.25,241.115,Electronics,0
2022-01-14,P00029,3,1444.01,568.86,Electronics,0
2022-01-14,P00031,13,5273.96,390.24,Electronics,0
2022-01-14,P00034,5,2412.98,445.94,Clothing,0
2022-01-14,P00036,4,1169.72,290.34,Home & Kitchen,0
2022-01-14,P00038,4,245.3,67.34,Toys & Games,0
2022-01-14,P00039,3,1449.76,482.37,Books,0
2022-01-14,P00045,8,1707.3200000000002,235.16333333333333,Home & Kitchen,0
2022-01-14,P00046,5,1095.24,201.5,Home & Kitchen,0
2022-01-14,P00048,5,2967.77,537.13,Sports & Outdoors,0
2022-01-14,P00049,6,2065.0,318.41,Toys & Games,0
2022-01-15,P00001,2,638.66,358.69,Sports & Outdoors,0
2022-01-15,P00002,3,918.95,279.98,Electronics,0
2022-01-15,P00003,3,797.67,197.95000000000002,Clothing,0
2022-01-15,P00004,3,1485.91,516.19,Books,0
2022-01-15,P00008,3,1562.93,480.125,Home & Kitchen,0
2022-01-15,P00009,6,1782.15,299.4533333333333,Sports & Outdoors,0
2022-01-15,P00010,4,1089.33,240.51,Home & Kitchen,0
2022-01-15,P00013,1,254.64,263.78,Books,0
2022-01-15,P00014,2,1034.52,477.78,Books,0
2022-01-15,P00016,2,455.01,188.02,Books,0
2022-01-15,P00020,1,19.65,17.41,Books,0
2022-01-15,P00021,2,420.79,188.12,Sports & Outdoors,0
2022-01-15,P00023,6,2735.94,298.935,Books,0
2022-01-15,P00025,9,2721.91,259.9225,Books,0
2022-01-15,P00026,3,450.58,146.39,Sports & Outdoors,0
2022-01-15,P00028,4,464.3,97.05,Home & Kitchen,0
2022-01-15,P00029,13,5634.99,411.13199999999995,Clothing,0
2022-01-15,P00030,9,2677.74,217.58666666666667,Books,0
2022-01-15,P00031,4,955.69,211.06,Clothing,0
2022-01-15,P00032,5,1246.03,228.12,Electronics,0
2022-01-15,P00033,2,219.6,95.92,Home & Kitchen,0
2022-01-15,P00034,2,1215.38,586.27,Clothing,0
2022-01-15,P00036,13,3920.12,322.3175,Books,0
2022-01-15,P00038,6,3518.5,559.5250000000001,Electronics,0
2022-01-15,P00039,5,288.04,51.88,Toys & Games,0
2022-01-15,P00040,5,1189.67,266.27,Clothing,0
2022-01-15,P00041,7,2586.7799999999997,360.05,Electronics,0
2022-01-15,P00042,4,89.29,20.28,Books,0
2022-01-15,P00043,3,991.83,293.62,Electronics,0
2022-01-15,P00047,4,572.89,156.71,Sports & Outdoors,0
2022-01-15,P00048,3,426.55,183.015,Sports & Outdoors,0
2022-01-15,P00049,2,233.62,107.26,Clothing,0
2022-01-15,P00050,5,3001.99,555.43,Toys & Games,0
2022-01-16,P00001,4,147.57,34.49,Electronics,0
2022-01-16,P00002,1,310.61,388.36,Toys & Games,0
2022-01-16,P00003,6,303.24,54.599999999999994,Electronics,0
2022-01-16,P00005,4,1585.24,468.47,Clothing,0
2022-01-16,P00006,1,379.1,434.15,Books,0
2022-01-16,P00007,1,331.49,326.24,Books,0
2022-01-16,P00008,7,2416.4700000000003,390.92333333333335,Toys & Games,0
2022-01-16,P00010,5,314.85,54.42,Toys & Games,0
2022-01-16,P00014,6,1335.64,158.38000000000002,Home & Kitchen,0
2022-01-16,P00015,3,715.34,316.025,Clothing,0
2022-01-16,P00016,4,1655.87,459.78,Toys & Games,0
2022-01-16,P00017,5,1983.87,525.85,Toys & Games,0
2022-01-16,P00018,9,2473.11,359.1933333333333,Home & Kitchen,0
2022-01-16,P00020,3,1596.7,528.22,Home & Kitchen,0
2022-01-16,P00021,4,348.56,101.19,Sports & Outdoors,0
2022-01-16,P00024,14,4575.82,325.54999999999995,Electronics,0
2022-01-16,P00025,5,298.9,60.39,Clothing,0
2022-01-16,P00027,8,2202.7000000000003,321.7,Electronics,0
2022-01-16,P00028,3,820.75,348.94,Home & Kitchen,0
2022-01-16,P00029,3,1264.74,438.96,Home & Kitchen,0
2022-01-16,P00030,1,77.81,87.72,Toys & Games,0
2022-01-16,P00035,14,7288.28,493.4866666666667,Toys & Games,0
2022-01-16,P00036,3,302.4,86.19,Sports & Outdoors,0
2022-01-16,P00037,5,1136.4099999999999,177.64,Books,0
2022-01-16,P00038,5,505.59,103.33,Electronics,0
2022-01-16,P00039,5,1170.92,198.46,Sports & Outdoors,0
2022-01-16,P00040,2,1137.54,583.54,Books,0
2022-01-16,P00041,5,2603.11,494.8,Home & Kitchen,0
2022-01-16,P00042,1,36.15,32.78,Books,0
2022-01-16,P00044,4,1388.38,293.74,Electronics,0
2022-01-16,P00046,3,1750.15,536.37,Sports & Outdoors,0
2022-01-16,P00047,4,2383.92,503.14,Toys & Games,0
2022-01-16,P00048,2,262.86,145.03,Sports & Outdoors,0
2022-01-16,P00049,7,1526.1799999999998,184.665,Home & Kitchen,0
2022-01-16,P00050,3,1109.38,343.44,Sports & Outdoors,0
2022-01-17,P00001,6,1469.33,357.72,Electronics,1
2022-01-17,P00002,5,932.16,176.02,Toys & Games,1
2022-01-17,P00003,4,1216.81,403.49,Sports & Outdoors,1
2022-01-17,P00004,14,3029.19,222.64,Home & Kitchen,1
2022-01-17,P00005,4,2066.03,542.91,Home & Kitchen,1
2022-01-17,P00007,5,821.27,183.11,Books,1
2022-01-17,P00008,3,213.75,67.07,Clothing,1
2022-01-17,P00011,2,664.3,329.5,Home & Kitchen,1
2022-01-17,P00012,8,2907.35,381.27,Toys & Games,1
2022-01-17,P00014,5,2440.33,433.22,Toys & Games,1
2022-01-17,P00018,5,76.52,12.26,Electronics,1
2022-01-17,P00020,6,776.5799999999999,99.79499999999999,Sports & Outdoors,1
2022-01-17,P00023,2,201.16,111.59,Electronics,1
2022-01-17,P00025,10,2387.75,238.57333333333335,Sports & Outdoors,1
2022-01-17,P00026,1,461.41,438.56,Toys & Games,1
2022-01-17,P00027,8,1897.89,165.045,Clothing,1
2022-01-17,P00032,10,5766.25,507.24,Electronics,1
2022-01-17,P00033,2,648.15,300.01,Electronics,1
2022-01-17,P00034,2,206.3,117.04,Toys & Games,1
2022-01-17,P00037,3,943.68,332.42,Home & Kitchen,1
2022-01-17,P00039,5,2463.01,373.12,Sports & Outdoors,1
2022-01-17,P00040,4,437.74,127.76,Toys & Games,1
2022-01-17,P00041,4,984.97,321.81,Sports & Outdoors,1
2022-01-17,P00042,7,3134.0,479.36,Electronics,1
2022-01-17,P00043,2,344.78,180.52,Electronics,1
2022-01-17,P00044,3,653.57,216.58,Toys & Games,1
2022-01-17,P00045,4,1311.38,314.08,Home & Kitchen,1
2022-01-17,P00047,3,1186.24,351.0,Books,1
2022-01-17,P00048,3,814.04,266.0,Electronics,1
2022-01-17,P00050,1,515.65,589.23,Sports & Outdoors,1
2022-01-18,P00002,7,1457.3899999999999,153.82333333333335,Sports & Outdoors,0
2022-01-18,P00003,5,1079.8799999999999,349.305,Sports & Outdoors,0
2022-01-18,P00006,4,2128.3599999999997,553.485,Electronics,0
2022-01-18,P00008,8,567.15,70.44,Clothing,0
2022-01-18,P00009,8,1638.09,192.43,Books,0
2022-01-18,P00010,6,1134.27,249.66,Books,0
2022-01-18,P00012,1,202.66,179.01,Toys & Games,0
2022-01-18,P00013,4,844.6500000000001,169.505,Toys & Games,0
2022-01-18,P00015,13,5399.48,407.636,Clothing,0
2022-01-18,P00016,1,211.57,196.85,Electronics,0
2022-01-18,P00017,4,506.93,120.585,Home & Kitchen,0
2022-01-18,P00019,4,643.0699999999999,134.24,Home & Kitchen,0
2022-01-18,P00020,1,113.07,94.88,Clothing,0
2022-01-18,P00023,5,1788.13,357.16,Home & Kitchen,0
2022-01-18,P00024,5,3344.38,565.9,Home & Kitchen,0
2022-01-18,P00025,2,639.64,312.74,Clothing,0
2022-01-18,P00026,7,2439.02,370.58500000000004,Toys & Games,0
2022-01-18,P00027,4,1367.02,304.32,Toys & Games,0
2022-01-18,P00028,10,4859.62,450.03499999999997,Books,0
2022-01-18,P00029,3,1179.52,411.12,Sports & Outdoors,0
2022-01-18,P00030,6,1973.33,280.7133333333333,Books,0
2022-01-18,P00031,5,1819.7199999999998,351.65999999999997,Sports & Outdoors,0
2022-01-18,P00032,4,968.76,173.20000000000002,Sports & Outdoors,0
2022-01-18,P00033,4,1607.63,405.28499999999997,Electronics,0
2022-01-18,P00035,6,2562.69,470.93,Home & Kitchen,0
2022-01-18,P00036,1,167.06,176.15,Sports & Outdoors,0
2022-01-18,P00037,12,4935.83,450.23,Electronics,0
2022-01-18,P00039,7,2841.29,283.635,Electronics,0
2022-01-18,P00040,2,140.24,67.54,Books,0
2022-01-18,P00043,9,1088.84,125.955,Sports & Outdoors,0
2022-01-18,P00044,2,443.18,191.46,Home & Kitchen,0
2022-01-18,P00045,5,1882.12,375.1,Electronics,0
2022-01-18,P00047,4,2047.12,568.22,Electronics,0
2022-01-18,P00049,5,378.47,73.36,Sports & Outdoors,0
2022-01-19,P00002,9,3015.89,305.305,Sports & Outdoors,0
2022-01-19,P00003,3,175.3,50.13,Electronics,0
2022-01-19,P00007,5,493.62,111.09,Books,0
2022-01-19,P00008,2,90.92,42.02,Electronics,0
2022-01-19,P00009,6,712.04,122.175,Sports & Outdoors,0
2022-01-19,P00011,3,1484.31,437.83,Home & Kitchen,0
2022-01-19,P00012,18,5803.88,290.246,Home & Kitchen,0
2022-01-19,P00013,5,409.53,73.46,Books,0
2022-01-19,P00015,2,406.98,199.91,Books,0
2022-01-19,P00016,6,1119.63,169.20499999999998,Books,0
2022-01-19,P00018,3,629.54,184.24,Clothing,0
2022-01-19,P00020,4,1520.37,354.8,Books,0
2022-01-19,P00022,3,1744.0,550.93,Sports & Outdoors,0
2022-01-19,P00024,1,546.37,538.67,Toys & Games,0
2022-01-19,P00025,5,2814.56,546.46,Toys & Games,0
2022-01-19,P00026,5,1443.17,242.49,Home & Kitchen,0
2022-01-19,P00027,6,513.1500000000001,99.22,Clothing,0
2022-01-19,P00028,15,2959.54,212.63666666666666,Books,0
2022-01-19,P00029,1,420.03,391.23,Sports & Outdoors,0
2022-01-19,P00030,7,2279.55,327.3,Sports & Outdoors,0
2022-01-19,P00031,1,249.05,229.62,Home & Kitchen,0
2022-01-19,P00032,3,419.15999999999997,136.88,Books,0
2022-01-19,P00033,9,3802.52,451.565,Home & Kitchen,0
2022-01-19,P00034,5,3175.15,566.83,Toys & Games,0
2022-01-19,P00035,1,574.83,555.82,Clothing,0
2022-01-19,P00036,2,574.95,298.7,Sports & Outdoors,0
2022-01-19,P00037,8,2284.41,266.54,Clothing,0
2022-01-19,P00039,7,1582.8,317.26,Clothing,0
2022-01-19,P00040,10,2993.66,288.6933333333333,Home & Kitchen,0
2022-01-19,P00041,3,769.95,236.65,Clothing,0
2022-01-19,P00043,1,419.11,413.05,Home & Kitchen,0
2022-01-19,P00044,2,464.24,217.91,Clothing,0
2022-01-19,P00045,13,4912.77,386.8033333333333,Sports & Outdoors,0
2022-01-19,P00046,2,204.25,95.54,Toys & Games,0
2022-01-19,P00047,6,2167.44,338.895,Electronics,0
2022-01-19,P00048,3,1041.25,320.94,Home & Kitchen,0
2022-01-19,P00049,2,1101.4,508.54,Clothing,0
2022-01-20,P00001,5,2861.75,556.3,Toys & Games,0
2022-01-20,P00002,1,101.97,97.37,Clothing,0
2022-01-20,P00004,5,2926.79,554.95,Sports & Outdoors,0
2022-01-20,P00005,5,1751.96,350.82,Sports & Outdoors,0
2022-01-20,P00006,5,2552.41,455.15,Sports & Outdoors,0
2022-01-20,P00008,8,2095.47,290.81,Sports & Outdoors,0
2022-01-20,P00009,2,799.1,428.55,Sports & Outdoors,0
2022-01-20,P00012,9,3661.38,379.85999999999996,Books,0
2022-01-20,P00014,1,191.72,165.7,Toys & Games,0
2022-01-20,P00016,7,2251.7799999999997,308.8,Sports & Outdoors,0
2022-01-20,P00017,4,1910.34,532.26,Electronics,0
2022-01-20,P00020,5,1688.16,310.21,Sports & Outdoors,0
2022-01-20,P00021,7,1176.37,173.87,Electronics,0
2022-01-20,P00022,7,2007.72,234.805,Clothing,0
2022-01-20,P00023,4,1940.55,490.725,Clothing,0
2022-01-20,P00024,18,5389.1,301.7125,Sports & Outdoors,0
2022-01-20,P00025,4,1429.67,437.44,Sports & Outdoors,0
2022-01-20,P00026,3,323.22,107.23,Toys & Games,0
2022-01-20,P00028,5,2514.39,488.77,Sports & Outdoors,0
2022-01-20,P00029,4,1395.73,382.04,Electronics,0
2022-01-20,P00037,1,42.56,48.49,Sports & Outdoors,0
2022-01-20,P00038,5,1156.63,226.39,Books,0
2022-01-20,P00041,7,3208.28,450.385,Sports & Outdoors,0
2022-01-20,P00043,4,2763.08,582.51,Electronics,0
2022-01-20,P00044,9,1132.17,115.02000000000001,Books,0
2022-01-20,P00045,4,2115.92,449.09999999999997,Sports & Outdoors,0
2022-01-21,P00003,16,4106.09,265.566,Clothing,0
2022-01-21,P00005,3,1434.0,442.26,Electronics,0
2022-01-21,P00007,1,419.09,393.14,Books,0
2022-01-21,P00008,3,1135.18,346.32,Sports & Outdoors,0
2022-01-21,P00009,4,1323.12,327.56,Sports & Outdoors,0
2022-01-21,P00010,3,1315.99,459.68,Electronics,0
2022-01-21,P00013,3,54.71,16.69,Sports & Outdoors,0
2022-01-21,P00014,7,2900.13,394.1000000000001,Electronics,0
2022-01-21,P00015,11,4375.47,353.4675,Home & Kitchen,0
2022-01-21,P00016,7,579.01,96.80499999999999,Home & Kitchen,0
2022-01-21,P00018,4,2035.19,493.93,Home & Kitchen,0
2022-01-21,P00019,3,1480.49,466.02,Books,0
2022-01-21,P00020,1,12.2,10.05,Electronics,0
2022-01-21,P00021,8,2516.5299999999997,326.09000000000003,Books,0
2022-01-21,P00025,5,1479.95,272.325,Sports & Outdoors,0
2022-01-21,P00027,2,860.14,436.95,Home & Kitchen,0
2022-01-21,P00031,10,3534.37,319.325,Home & Kitchen,0
2022-01-21,P00034,3,476.03,183.73,Electronics,0
2022-01-21,P00035,9,3610.6300000000006,331.45,Clothing,0
2022-01-21,P00036,9,2918.6899999999996,356.315,Home & Kitchen,0
2022-01-21,P00037,4,204.39,47.68,Books,0
2022-01-21,P00038,4,50.0,11.28,Sports & Outdoors,0
2022-01-21,P00039,6,769.86,89.96000000000001,Home & Kitchen,0
2022-01-21,P00041,1,33.3,32.26,Books,0
2022-01-21,P00044,7,2705.63,399.625,Books,0
2022-01-21,P00047,10,3890.0299999999997,411.645,Home & Kitchen,0
2022-01-22,P00003,3,336.65,110.22,Home & Kitchen,0
2022-01-22,P00004,2,137.53,70.37,Home & Kitchen,0
2022-01-22,P00005,7,2120.34,335.20500000000004,Electronics,0
2022-01-22,P00006,2,316.2,152.25,Clothing,0
2022-01-22,P00007,5,544.33,129.49,Books,0
2022-01-22,P00009,7,2655.98,341.15,Toys & Games,0
2022-01-22,P00010,4,1486.67,472.91,Books,0
2022-01-22,P00012,3,876.75,349.29499999999996,Home & Kitchen,0
2022-01-22,P00013,3,652.83,216.95,Electronics,0
2022-01-22,P00014,1,443.58,408.38,Electronics,0
2022-01-22,P00015,2,30.99,14.64,Electronics,0
2022-01-22,P00016,4,1551.35,444.89,Sports & Outdoors,0
2022-01-22,P00018,7,1811.77,298.53000000000003,Books,0
2022-01-22,P00019,4,920.97,300.12,Sports & Outdoors,0
2022-01-22,P00020,4,121.11,27.99,Books,0
2022-01-22,P00021,4,141.81,32.14,Electronics,0
2022-01-22,P00022,5,827.17,151.46,Books,0
2022-01-22,P00024,5,1646.04,396.91499999999996,Toys & Games,0
2022-01-22,P00025,4,1733.98,431.43,Electronics,0
2022-01-22,P00026,8,1090.82,176.34,Sports & Outdoors,0
2022-01-22,P00027,5,2440.65,399.225,Books,0
2022-01-22,P00028,5,1612.37,285.98,Clothing,0
2022-01-22,P00029,6,3034.98,372.92499999999995,Home & Kitchen,0
2022-01-22,P00030,11,3480.01,307.0566666666667,Clothing,0
2022-01-22,P00031,1,503.99,502.41,Electronics,0
2022-01-22,P00032,5,1407.62,286.9,Toys & Games,0
2022-01-22,P00034,10,4928.129999999999,534.64,Sports & Outdoors,0
2022-01-22,P00035,2,1155.67,484.74,Home & Kitchen,0
2022-01-22,P00037,5,1207.85,227.82,Sports & Outdoors,0
2022-01-22,P00038,1,359.84,332.42,Sports & Outdoors,0
2022-01-22,P00039,4,831.03,207.82,Toys & Games,0
2022-01-22,P00040,2,416.22,197.52,Home & Kitchen,0
2022-01-22,P00041,5,1676.11,335.36,Clothing,0
2022-01-22,P00042,5,1118.8,210.75,Home & Kitchen,0
2022-01-22,P00047,6,2217.13,274.575,Books,0
2022-01-22,P00048,4,1406.64,382.59000000000003,Books,0
2022-01-22,P00050,9,3956.98,423.06,Toys & Games,0
2022-01-23,P00001,2,663.76,348.64,Home & Kitchen,0
2022-01-23,P00002,11,3588.59,386.97666666666663,Clothing,0
2022-01-23,P00003,6,3243.71,559.48,Electronics,0
2022-01-23,P00004,3,457.59,139.41,Toys & Games,0
2022-01-23,P00005,1,437.77,482.73,Electronics,0
2022-01-23,P00006,5,591.54,147.52,Home & Kitchen,0
2022-01-23,P00008,2,83.82,39.39,Sports & Outdoors,0
2022-01-23,P00009,1,255.5,230.22,Books,0
2022-01-23,P00010,5,1592.83,183.395,Clothing,0
2022-01-23,P00011,3,117.03,46.93,Clothing,0
2022-01-23,P00012,3,379.53,108.62,Toys & Games,0
2022-01-23,P00013,3,981.08,331.98,Clothing,0
2022-01-23,P00014,10,1672.49,155.26999999999998,Books,0
2022-01-23,P00016,8,2968.7,377.83,Home & Kitchen,0
2022-01-23,P00017,1,93.45,91.71,Electronics,0
2022-01-23,P00018,6,685.76,150.085,Electronics,0
2022-01-23,P00020,3,206.49,71.85,Sports & Outdoors,0
2022-01-23,P00022,4,1712.7,379.77,Home & Kitchen,0
2022-01-23,P00023,8,1251.55,144.03,Home & Kitchen,0
2022-01-23,P00025,4,1022.71,242.54,Clothing,0
2022-01-23,P00026,9,4705.15,553.2950000000001,Books,0
2022-01-23,P00028,2,493.95000000000005,259.3,Clothing,0
2022-01-23,P00029,5,1240.45,229.48,Books,0
2022-01-23,P00032,3,126.57,39.05,Home & Kitchen,0
2022-01-23,P00033,7,1512.46,319.71,Electronics,0
2022-01-23,P00034,2,953.08,503.07,Toys & Games,0
2022-01-23,P00035,4,1002.66,271.7,Electronics,0
2022-01-23,P00036,5,1484.3600000000001,351.0,Sports & Outdoors,0
2022-01-23,P00037,4,1055.22,260.56,Electronics,0
2022-01-23,P00038,3,1307.65,485.54,Sports & Outdoors,0
2022-01-23,P00041,3,862.6,286.28,Home & Kitchen,0
2022-01-23,P00042,2,416.28,220.8,Electronics,0
2022-01-23,P00044,8,3071.6,363.94,Electronics,0
2022-01-23,P00045,6,2895.71,331.9,Clothing,0
2022-01-23,P00046,7,1741.6799999999998,282.65,Clothing,0
2022-01-23,P00047,3,921.07,290.84,Home & Kitchen,0
2022-01-23,P00048,3,174.46,52.12,Sports & Outdoors,0
2022-01-23,P00049,3,673.94,276.09499999999997,Books,0
2022-01-23,P00050,4,1595.89,325.90500000000003,Clothing,0
2022-01-24,P00001,8,1707.6,232.70999999999998,Clothing,0
2022-01-24,P00005,12,3824.94,320.07,Sports & Outdoors,0
2022-01-24,P00006,4,1474.74,346.02,Toys & Games,0
2022-01-24,P00007,4,2163.76,512.03,Electronics,0
2022-01-24,P00008,6,580.97,112.38499999999999,Electronics,0
2022-01-24,P00010,3,563.92,169.67,Books,0
2022-01-24,P00012,7,2644.62,307.47999999999996,Electronics,0
2022-01-24,P00013,1,185.71,175.89,Books,0
2022-01-24,P00018,4,1564.44,379.81,Electronics,0
2022-01-24,P00019,6,2036.2999999999997,374.28,Home & Kitchen,0
2022-01-24,P00020,5,801.94,134.25,Clothing,0
2022-01-24,P00021,3,1580.72,538.22,Clothing,0
2022-01-24,P00023,5,1785.68,324.47,Clothing,0
2022-01-24,P00024,10,3430.48,307.7633333333334,Electronics,0
2022-01-24,P00025,4,1160.98,313.68,Sports & Outdoors,0
2022-01-24,P00026,3,920.5,318.815,Sports & Outdoors,0
2022-01-24,P00027,6,2819.86,390.92,Sports & Outdoors,0
2022-01-24,P00029,4,601.73,153.46,Clothing,0
2022-01-24,P00033,2,777.79,457.46,Clothing,0
2022-01-24,P00034,1,307.96,360.88,Home & Kitchen,0
2022-01-24,P00035,3,1093.44,360.36,Sports & Outdoors,0
2022-01-24,P00036,7,2610.2799999999997,370.8833333333334,Electronics,0
2022-01-24,P00038,4,1484.52,413.11,Home & Kitchen,0
2022-01-24,P00039,4,2068.61,479.84000000000003,Sports & Outdoors,0
2022-01-24,P00041,5,2956.43,526.93,Toys & Games,0
2022-01-24,P00042,4,448.23,109.17,Clothing,0
2022-01-24,P00043,2,563.64,265.53,Toys & Games,0
2022-01-24,P00045,8,4053.21,517.59,Sports & Outdoors,0
2022-01-24,P00046,7,3935.6900000000005,556.72,Books,0
2022-01-24,P00047,5,1762.92,335.11,Books,0
2022-01-25,P00001,12,2024.75,230.79333333333332,Electronics,0
2022-01-25,P00002,3,1047.57,291.95,Home & Kitchen,0
2022-01-25,P00004,2,338.75,166.98,Books,0
2022-01-25,P00005,8,4278.01,508.80499999999995,Home & Kitchen,0
2022-01-25,P00008,3,562.62,194.71,Sports & Outdoors,0
2022-01-25,P00012,4,1064.32,230.79999999999998,Clothing,0
2022-01-25,P00013,9,3998.48,414.14,Toys & Games,0
2022-01-25,P00014,4,1472.1,354.09999999999997,Sports & Outdoors,0
2022-01-25,P00015,4,527.28,156.045,Toys & Games,0
2022-01-25,P00017,4,1182.22,207.525,Toys & Games,0
2022-01-25,P00019,6,2689.4,437.3666666666666,Sports & Outdoors,0
2022-01-25,P00020,8,2940.3199999999997,377.645,Electronics,0
2022-01-25,P00021,7,952.8699999999999,126.87,Sports & Outdoors,0
2022-01-25,P00022,3,1118.68,330.69,Home & Kitchen,0
2022-01-25,P00023,1,88.38,90.62,Electronics,0
2022-01-25,P00024,2,152.66,79.85,Books,0
2022-01-25,P00027,4,837.93,205.97,Sports & Outdoors,0
2022-01-25,P00028,2,1014.76,481.78,Clothing,0
2022-01-25,P00029,4,2375.98,595.11,Clothing,0
2022-01-25,P00030,2,468.16,214.09,Electronics,0
2022-01-25,P00032,3,1542.96,541.17,Clothing,0
2022-01-25,P00033,2,915.65,456.89,Clothing,0
2022-01-25,P00034,6,2588.65,419.355,Toys & Games,0
2022-01-25,P00035,5,2120.8900000000003,498.82500000000005,Clothing,0
2022-01-25,P00037,2,140.57,66.75,Books,0
2022-01-25,P00038,8,2105.9700000000003,239.945,Sports & Outdoors,0
2022-01-25,P00039,5,2147.16,581.48,Clothing,0
2022-01-25,P00043,4,581.24,145.99,Books,0
2022-01-25,P00046,10,674.21,69.7,Home & Kitchen,0
2022-01-25,P00047,6,1153.27,132.70666666666668,Home & Kitchen,0
2022-01-25,P00048,2,613.82,336.15,Home & Kitchen,0
2022-01-25,P00049,6,1272.47,224.47,Sports & Outdoors,0
2022-01-25,P00050,2,93.38,41.97,Clothing,0
2022-01-26,P00004,19,6363.3,325.83500000000004,Sports & Outdoors,0
2022-01-26,P00005,4,1106.82,365.6,Books,0
2022-01-26,P00006,2,478.5,271.05,Toys & Games,0
2022-01-26,P00008,2,150.42,77.7,Books,0
2022-01-26,P00010,6,3065.3100000000004,499.88,Sports & Outdoors,0
2022-01-26,P00012,5,105.56,21.26,Books,0
2022-01-26,P00013,4,935.76,181.54500000000002,Home & Kitchen,0
2022-01-26,P00014,2,815.72,381.45,Toys & Games,0
2022-01-26,P00017,5,1224.9,372.935,Books,0
2022-01-26,P00021,3,342.05,118.48,Electronics,0
2022-01-26,P00022,5,112.85,20.42,Sports & Outdoors,0
2022-01-26,P00023,9,3174.57,310.145,Electronics,0
2022-01-26,P00024,4,151.82,36.89,Home & Kitchen,0
2022-01-26,P00025,10,2820.58,298.9266666666667,Home & Kitchen,0
2022-01-26,P00027,6,486.98,132.95,Clothing,0
2022-01-26,P00028,4,839.45,215.43,Clothing,0
2022-01-26,P00030,5,1967.73,402.36,Clothing,0
2022-01-26,P00032,15,6726.42,335.9225,Home & Kitchen,0
2022-01-26,P00033,3,959.22,316.78,Electronics,0
2022-01-26,P00034,3,1238.0,368.9,Toys & Games,0
2022-01-26,P00036,3,1422.5,487.78,Electronics,0
2022-01-26,P00037,6,1974.31,265.525,Books,0
2022-01-26,P00038,6,854.6700000000001,274.555,Toys & Games,0
2022-01-26,P00039,4,2066.53,508.515,Toys & Games,0
2022-01-26,P00040,2,612.6,280.655,Toys & Games,0
2022-01-26,P00041,3,568.56,198.52,Electronics,0
